,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-class
24739,17,2,165918,1,7,4,5,3,4,0,0,0,20,30,0
24740,53,2,165745,11,9,2,2,0,4,0,0,0,40,0,0
24741,25,4,259299,15,10,2,2,0,4,0,3103,0,50,0,1
24742,24,5,197731,11,9,2,13,0,4,0,0,0,49,0,1
24743,48,4,197702,15,10,2,13,0,4,0,0,0,40,0,0
24744,51,2,162238,12,14,2,3,0,4,0,0,1887,47,0,1
24745,38,2,213260,11,9,5,10,1,2,0,0,0,40,0,0
24746,51,2,53833,11,9,2,9,0,4,0,0,0,46,0,1
24747,18,2,89419,11,9,4,12,3,4,1,0,0,10,0,0
24748,23,2,119704,15,10,5,11,4,4,1,0,0,40,0,0
24749,42,2,433170,15,10,2,2,0,4,0,0,0,60,0,1
24751,39,2,172538,11,9,4,6,4,4,0,0,0,40,0,0
24753,39,2,158956,15,10,4,7,4,2,1,0,0,40,0,0
24754,21,4,25631,15,10,4,4,3,4,0,0,0,40,0,0
24755,26,2,476558,5,4,4,2,1,4,0,0,0,40,4,0
24756,54,0,35576,15,10,2,2,0,4,0,0,0,40,0,0
24757,34,2,203463,15,10,0,11,1,4,1,0,0,40,0,0
24758,32,5,317647,11,9,4,13,3,4,0,0,0,40,0,0
24759,59,4,170411,5,4,2,13,0,4,0,0,0,40,0,0
24761,54,2,220055,9,13,6,11,4,4,1,0,0,40,0,0
24762,54,2,231482,9,13,2,3,0,4,0,0,0,40,0,0
24763,67,2,335979,11,9,6,11,1,4,1,991,0,18,0,0
24764,33,2,279173,11,9,2,9,0,4,0,0,0,60,0,0
24765,37,2,89559,11,9,2,0,5,4,1,0,0,40,0,0
24766,47,2,161950,9,13,0,7,1,4,1,0,0,25,9,0
24767,51,2,131068,11,9,0,7,1,4,1,0,0,40,0,0
24768,45,2,219632,11,9,2,13,0,4,0,0,0,40,0,0
24769,19,2,175507,11,9,4,7,1,4,1,0,0,30,0,0
24770,58,3,182062,10,16,2,9,0,4,0,0,0,24,0,1
24771,27,2,287476,11,9,4,2,1,2,0,3325,0,40,0,0
24772,36,2,206253,15,10,4,7,1,4,1,0,1617,40,0,0
24774,51,2,21698,11,9,4,0,1,4,1,0,0,40,0,0
24775,45,4,328051,12,14,4,9,1,4,1,0,0,60,0,0
24776,32,2,356689,11,9,0,0,4,4,0,3887,0,40,0,0
24777,59,2,121865,11,9,0,7,1,2,1,0,0,40,0,0
24778,45,4,420986,9,13,2,9,0,4,0,0,0,40,0,1
24780,54,2,288992,0,6,0,9,4,4,0,14344,0,68,0,1
24782,29,1,188909,9,13,4,9,3,2,1,0,0,42,0,0
24783,28,2,213081,1,7,4,7,1,2,1,0,0,40,2,0
24784,18,4,157131,1,7,4,11,3,4,1,0,0,40,0,0
24785,49,2,98010,9,13,0,9,1,4,1,0,0,50,0,0
24786,46,2,207677,11,9,0,2,1,4,0,0,0,30,0,0
24788,56,2,266091,9,13,4,9,1,4,1,0,0,45,4,0
24789,41,2,106627,7,12,0,3,4,2,1,0,0,50,0,0
24790,50,3,167793,14,15,2,9,0,4,0,0,2415,60,0,1
24791,74,4,206682,15,10,2,9,0,4,0,0,1648,35,0,0
24792,30,2,243165,11,9,2,3,0,4,0,0,0,40,0,0
24793,62,2,201928,11,9,6,2,4,2,1,0,0,40,0,0
24794,19,2,128346,11,9,4,6,3,4,1,0,0,40,0,0
24795,29,2,197288,11,9,2,0,5,2,1,0,0,40,0,0
24797,36,2,245521,5,4,2,4,0,4,0,0,0,35,4,0
24798,36,2,129591,11,9,4,7,1,4,0,0,0,40,0,0
24799,51,1,47415,7,12,2,0,5,4,1,0,1628,30,0,0
24800,37,4,188563,15,10,2,3,0,4,0,4386,0,50,0,1
24801,29,4,184710,11,9,2,2,0,4,0,0,0,40,0,0
24802,17,2,63734,0,6,4,5,3,4,0,0,0,20,0,0
24803,18,2,111256,11,9,4,0,3,4,1,0,0,20,0,0
24804,40,3,111483,9,13,4,9,3,4,0,0,0,40,0,0
24805,26,3,266639,9,13,4,0,1,4,1,0,0,40,0,0
24806,42,4,93853,15,10,2,2,0,4,0,0,0,45,0,0
24807,32,2,184207,11,9,0,2,1,4,0,0,0,40,0,0
24808,33,2,238002,6,5,2,13,2,4,0,0,0,40,4,0
24810,43,2,196545,9,13,2,6,0,4,0,0,1902,40,0,1
24811,47,2,144844,11,9,2,2,0,4,0,0,0,40,0,0
24812,37,2,280500,15,10,4,12,3,2,1,0,0,40,0,0
24814,37,2,409189,11,9,2,7,0,4,0,0,0,30,4,0
24815,50,2,23686,15,10,2,0,2,4,1,0,0,35,0,1
24816,19,2,229756,11,9,4,11,3,4,0,0,0,50,0,0
24817,32,1,95530,15,10,2,7,0,4,0,0,0,40,0,0
24818,44,1,73199,8,11,0,12,4,1,0,0,0,40,0,0
24819,20,2,196745,15,10,4,7,3,4,1,0,0,16,0,0
24820,29,2,79481,15,10,4,12,1,4,1,0,0,40,0,0
24822,34,2,100950,8,11,4,9,4,4,1,0,0,40,9,0
24823,44,1,56651,9,13,2,3,0,4,0,0,0,52,0,0
24824,18,2,186954,1,7,4,7,3,4,1,0,0,20,0,0
24825,22,2,264874,15,10,4,12,2,4,1,0,0,40,0,0
24826,39,5,183092,10,16,0,9,1,4,1,0,0,40,0,1
24827,26,1,273399,15,10,4,10,1,4,0,0,0,40,30,0
24829,21,2,177526,15,10,4,7,3,4,0,0,0,40,0,0
24830,49,1,31267,9,13,2,9,0,4,0,0,0,50,0,0
24831,24,2,321666,7,12,4,6,3,4,0,0,0,20,0,0
24833,25,2,283515,15,10,4,10,1,4,0,0,0,60,0,0
24834,30,2,54608,7,12,2,9,0,4,0,0,0,40,0,0
24835,52,2,162238,9,13,2,9,0,4,0,0,0,38,0,1
24836,30,2,175931,11,9,2,2,0,4,0,0,0,40,0,0
24837,20,2,236804,11,9,4,0,1,4,0,0,0,40,0,0
24838,31,2,168782,11,9,0,5,1,4,0,0,0,40,0,0
24839,44,2,227065,9,13,2,3,0,4,0,0,0,40,0,1
24840,46,3,285335,15,10,2,11,0,4,0,0,0,60,0,1
24841,31,2,259705,11,9,4,4,3,4,1,0,0,40,0,0
24842,57,2,24384,5,4,6,7,1,4,1,0,0,10,0,0
24843,58,2,322013,11,9,2,2,0,4,0,0,0,40,0,0
24844,41,2,49797,11,9,2,2,0,4,0,0,0,40,0,0
24845,23,2,52566,11,9,4,0,1,4,1,0,0,40,0,0
24846,47,2,266275,11,9,0,7,4,4,1,0,0,40,0,0
24847,72,4,285408,14,15,2,9,0,4,0,0,2246,28,0,1
24848,26,4,177858,9,13,0,3,1,4,0,0,1876,38,0,0
24849,45,0,183804,15,10,4,0,3,4,0,0,0,40,0,0
24850,48,2,107231,14,15,2,3,0,4,0,99999,0,50,0,1
24851,23,2,173679,15,10,4,5,1,4,0,0,0,40,0,0
24852,20,1,163965,11,9,4,7,4,2,1,0,0,40,0,0
24853,18,2,173585,1,7,4,7,3,4,0,0,0,15,30,0
24854,27,2,172009,9,13,4,3,1,4,1,0,0,40,0,0
24855,25,2,44363,11,9,4,5,1,4,0,0,0,35,0,0
24856,45,2,246392,11,9,4,8,4,2,1,0,0,30,0,0
24857,53,2,167033,15,10,4,3,1,2,1,0,0,40,0,0
24858,54,2,143822,15,10,2,2,0,4,0,0,0,45,0,1
24859,41,2,37869,11,9,2,11,0,4,0,0,1902,40,0,1
24860,23,2,447488,6,5,4,6,2,4,0,0,0,35,4,0
24861,17,2,239346,0,6,4,7,3,4,0,0,0,18,0,0
24862,42,2,245975,11,9,2,2,0,4,0,0,0,40,0,0
24863,61,2,34632,2,8,3,9,1,4,0,0,0,40,0,0
24864,57,2,121362,15,10,6,0,4,4,1,0,2258,38,0,1
24865,21,5,24008,15,10,4,2,3,4,0,0,0,35,0,0
24866,44,2,165492,15,10,2,11,0,4,0,0,0,40,0,1
24867,48,2,326048,7,12,0,7,1,4,0,0,0,44,0,0
24868,46,2,250821,14,15,0,4,4,4,0,0,0,48,0,0
24869,37,4,154641,11,9,4,4,1,4,0,0,0,86,0,0
24870,35,2,198202,11,9,4,3,1,4,1,0,0,54,0,0
24871,27,1,170504,9,13,4,13,1,4,1,0,0,40,0,0
24872,28,2,191342,15,10,4,11,1,3,0,0,0,40,3,0
24873,19,2,238969,11,9,4,5,3,4,0,0,0,10,0,0
24874,63,4,344128,9,13,2,11,0,4,0,0,0,50,0,1
24877,36,5,168894,8,11,3,10,3,4,1,0,0,40,9,0
24878,20,2,203263,2,8,4,7,3,4,0,0,0,35,0,0
24879,28,5,89564,9,13,2,10,0,4,0,0,0,50,0,0
24880,58,2,97562,11,9,2,11,5,4,1,0,0,38,0,0
24881,48,2,336540,11,9,2,11,0,4,0,0,0,40,0,0
24882,39,2,139647,15,10,0,3,4,4,1,0,0,56,0,0
24883,38,2,160192,11,9,2,2,0,4,0,0,2051,44,0,0
24884,50,1,320386,7,12,0,9,1,4,1,0,0,40,0,0
24885,35,2,32126,9,13,4,9,1,4,1,0,0,40,0,0
24886,45,4,275445,9,13,0,3,4,4,0,0,0,50,0,0
24887,38,3,54953,15,10,2,2,0,4,0,0,0,38,0,0
24888,54,2,103580,7,12,0,3,4,4,1,0,0,55,0,1
24889,42,2,245565,9,13,4,9,3,4,1,0,0,12,7,0
24892,63,2,207385,15,10,2,11,0,4,0,0,0,30,0,0
24893,21,2,355287,6,5,4,6,1,4,0,0,0,48,4,0
24895,46,1,207677,9,13,2,10,0,4,0,0,0,40,0,1
24896,43,2,102114,15,10,4,0,4,2,1,0,0,40,0,0
24897,35,4,60269,11,9,2,3,0,4,0,0,0,60,0,0
24898,37,2,278632,6,5,2,13,0,4,0,0,0,40,0,0
24899,51,2,355551,11,9,4,2,4,4,1,0,0,45,4,0
24900,45,2,246891,9,13,2,3,0,4,0,0,0,72,8,1
24901,19,2,124486,2,8,4,7,3,4,0,0,1602,20,0,0
24903,61,2,191417,6,5,6,3,1,2,0,0,0,65,0,0
24904,21,2,184543,11,9,4,11,1,4,1,0,0,40,0,0
24905,45,2,122206,11,9,2,13,0,4,0,0,0,40,0,0
24906,38,2,229015,9,13,2,3,0,4,0,0,0,50,0,1
24907,28,2,130067,9,13,2,9,5,4,1,0,0,40,0,1
24908,40,1,306495,9,13,2,9,0,4,0,0,0,35,0,0
24909,32,2,232855,11,9,4,6,4,2,1,0,0,40,0,0
24910,55,1,171328,15,10,3,0,4,2,1,0,0,35,0,0
24911,64,2,144182,11,9,6,9,1,4,1,0,0,23,0,0
24912,34,2,102858,11,9,5,0,4,4,0,0,0,40,0,0
24914,58,2,209438,15,10,0,7,4,2,1,0,0,40,0,0
24915,46,2,74895,7,12,2,2,0,4,0,0,1485,55,0,0
24916,44,2,184378,8,11,2,3,0,4,0,0,0,40,0,0
24917,31,2,446512,15,10,5,7,4,2,1,0,0,40,0,0
24918,31,0,113688,11,9,4,6,4,4,1,0,0,40,0,0
24919,39,2,333305,15,10,2,11,5,4,1,0,0,45,0,1
24920,19,2,118535,2,8,4,11,3,4,1,0,0,18,0,0
24921,56,2,76142,11,9,0,7,4,4,1,0,0,40,0,0
24922,53,1,38795,6,5,2,3,0,4,0,0,0,40,0,0
24924,69,2,203313,11,9,6,7,1,4,1,991,0,18,0,0
24925,62,2,247483,15,10,2,11,0,4,0,0,0,40,0,1
24926,62,5,198686,11,9,2,7,0,4,0,0,0,40,0,0
24927,39,2,56118,11,9,0,7,4,4,1,0,0,40,0,0
24928,45,0,359808,7,12,4,3,1,4,0,0,0,40,0,0
24929,29,2,231554,15,10,2,0,0,2,0,0,0,50,0,0
24930,33,2,34848,15,10,2,7,0,4,0,0,0,40,0,0
24931,34,2,199934,15,10,2,6,0,2,0,7298,0,40,0,1
24932,29,2,196243,11,9,4,6,1,4,1,0,0,40,0,0
24933,65,3,66360,1,7,2,3,0,4,0,6418,0,35,0,1
24934,18,2,189487,15,10,4,11,3,4,1,0,0,35,0,0
24935,22,2,194848,11,9,4,4,3,4,0,0,0,40,0,0
24936,30,2,167309,9,13,2,0,0,4,0,0,1902,40,0,1
24937,44,2,192878,9,13,2,6,0,4,0,0,0,40,0,1
24938,48,2,70209,15,10,0,9,4,4,1,0,0,20,0,0
24939,52,0,123011,11,9,0,0,1,4,0,0,0,45,0,0
24940,53,4,135339,9,13,2,3,0,1,0,7688,0,20,26,1
24941,48,0,497486,11,9,3,0,4,4,1,1471,0,40,0,0
24942,25,2,178478,9,13,4,0,3,4,1,0,0,40,0,0
24943,41,2,149909,9,13,2,11,0,4,0,7688,0,50,0,1
24944,37,2,103323,11,9,4,2,1,4,0,0,0,40,0,0
24945,55,2,239404,0,6,2,13,0,2,0,0,0,45,0,0
24946,67,2,165082,11,9,4,0,1,4,1,0,0,38,0,0
24947,36,2,389725,15,10,0,0,1,4,0,0,0,45,0,0
24948,47,2,374580,11,9,5,11,1,4,1,0,0,52,0,0
24950,25,2,259300,9,13,4,11,1,4,1,0,0,16,0,0
24951,19,2,277695,6,5,4,4,2,4,0,0,0,16,4,0
24952,24,2,230248,5,4,5,6,3,4,0,0,0,40,0,0
24953,30,4,196342,15,10,4,11,3,4,0,0,0,25,0,0
24954,17,2,160968,1,7,4,0,3,4,0,0,0,16,0,0
24955,28,2,115438,9,13,4,0,3,4,0,0,0,40,0,0
24956,34,2,231043,8,11,2,0,0,4,0,3908,0,45,0,0
24957,35,2,129597,15,10,2,11,0,4,0,0,0,46,0,0
24958,24,1,387108,15,10,2,10,0,2,0,0,0,40,0,0
24959,43,2,105936,11,9,2,0,5,4,1,0,0,35,0,1
24961,55,2,125000,12,14,0,3,4,4,0,0,0,40,0,1
24962,22,2,229456,15,10,4,0,3,2,1,0,0,35,0,0
24963,20,2,230113,15,10,4,7,3,4,0,0,0,50,0,0
24964,44,2,106698,11,9,0,7,4,4,1,0,0,40,0,0
24965,38,2,133454,7,12,4,2,1,4,0,0,0,40,0,0
24966,53,2,295520,6,5,6,11,4,2,1,0,0,25,0,0
24967,26,2,151551,15,10,5,11,3,0,0,2597,0,48,0,0
24968,58,2,100313,15,10,2,10,0,4,0,0,1902,40,0,1
24969,23,2,320294,11,9,4,3,1,4,0,0,0,40,0,0
24970,53,2,162381,3,2,2,13,0,4,0,0,0,50,0,0
24971,35,2,183898,11,9,0,2,4,4,0,2354,0,40,0,0
24972,41,3,32016,11,9,2,11,0,4,0,0,0,62,0,0
24973,31,2,117028,11,9,2,6,0,4,0,0,0,40,0,0
24974,50,2,280278,11,9,6,9,4,2,1,0,0,40,0,0
24975,57,2,342906,6,5,2,11,0,2,0,0,0,55,0,1
24976,25,2,181598,1,7,2,12,0,4,0,0,0,40,0,0
24977,23,2,224059,11,9,2,6,0,4,0,0,0,40,0,0
24978,48,2,148549,9,13,4,3,1,4,0,0,0,50,0,0
24979,34,2,97355,15,10,0,11,1,4,1,0,0,60,0,0
24981,43,3,140988,9,13,2,11,2,1,0,0,0,45,3,0
24982,20,2,148409,15,10,4,11,2,4,0,1055,0,20,0,0
24983,40,1,150755,9,13,2,9,0,4,0,99999,0,75,0,1
24984,27,2,87006,15,10,2,0,5,4,1,0,1579,40,0,0
24985,35,2,112158,0,6,2,2,0,4,0,0,0,40,0,0
24986,33,2,121488,9,13,4,11,1,4,1,0,0,40,0,0
24987,57,5,283635,15,10,0,2,1,4,1,0,0,40,0,0
24988,43,2,69758,7,12,2,12,0,1,0,0,0,40,0,0
24989,40,2,199900,7,12,2,3,0,4,0,0,1848,55,0,1
24990,54,2,88019,15,10,0,13,1,4,0,0,0,55,0,0
24991,28,2,31935,15,10,0,0,1,4,1,0,0,40,0,0
24992,32,2,323055,11,9,2,2,0,4,0,0,0,40,0,0
24993,49,2,189498,11,9,2,11,0,4,0,0,0,50,0,1
24994,52,2,89041,11,9,2,2,0,4,0,0,0,40,0,0
24995,41,2,112507,0,6,2,13,0,4,0,0,0,60,0,0
24996,19,2,236940,11,9,4,4,3,4,0,0,0,40,0,0
24997,33,2,278514,11,9,0,2,3,4,1,0,0,42,0,0
24999,25,2,258379,9,13,2,9,5,4,1,0,0,32,0,0
25000,44,2,162028,1,7,0,11,4,4,1,0,0,44,0,0
25001,20,2,197997,15,10,4,9,3,4,0,0,0,40,0,0
25002,46,2,98350,0,6,3,7,1,1,0,0,0,37,26,0
25003,39,2,165848,11,9,2,11,0,4,0,0,0,50,0,0
25004,34,2,178615,11,9,4,5,1,4,0,0,0,40,0,0
25005,19,2,228939,11,9,4,5,3,4,0,0,0,35,0,0
25006,27,2,210498,11,9,2,2,0,4,0,5178,0,40,0,1
25007,53,2,154891,6,5,2,13,0,4,0,0,0,40,0,0
25008,46,2,165937,8,11,0,6,4,4,0,0,0,40,0,0
25010,39,2,160120,15,10,4,6,2,1,0,0,0,40,11,0
25011,30,2,382368,11,9,2,5,0,4,0,0,0,40,0,0
25012,53,2,123011,12,14,2,3,0,4,0,0,0,45,0,1
25013,33,2,119033,6,5,2,5,0,4,0,0,0,40,0,0
25014,22,2,496856,15,10,2,3,5,4,1,0,0,40,0,0
25015,44,2,194049,15,10,0,7,4,2,1,0,0,35,0,0
25016,30,2,299223,15,10,0,11,4,0,1,0,0,40,0,0
25017,66,2,174788,15,10,0,0,1,4,1,0,0,20,0,0
25018,39,2,176101,9,13,2,2,0,4,0,0,0,40,0,0
25019,37,2,38948,11,9,2,9,0,4,0,0,0,50,0,1
25020,34,2,271933,11,9,2,5,5,4,1,0,0,40,0,0
25021,17,2,122041,1,7,4,2,3,4,0,0,0,20,0,0
25022,43,2,115932,9,13,4,11,1,4,0,0,0,60,0,1
25023,46,2,265105,9,13,2,9,0,4,0,0,0,50,0,1
25024,17,2,100828,1,7,4,7,1,4,0,0,0,20,0,0
25025,60,2,121319,5,4,2,6,0,4,0,3137,0,40,12,0
25026,63,2,308028,12,14,2,12,0,4,0,5013,0,40,0,0
25027,42,2,213214,7,12,2,11,0,4,0,0,0,40,0,0
25028,30,2,348618,6,5,2,2,0,3,0,0,0,40,4,0
25029,33,2,275632,11,9,2,13,0,4,0,0,0,40,0,0
25030,43,2,239161,15,10,2,11,0,0,0,0,0,40,0,0
25031,20,2,215495,6,5,4,3,2,4,1,0,0,40,4,0
25032,30,2,214063,15,10,4,4,2,2,0,0,0,72,0,0
25033,37,2,122493,11,9,2,13,0,4,0,0,0,45,0,0
25035,49,4,175622,9,13,2,9,0,4,0,0,0,40,0,1
25036,65,2,153522,11,9,6,7,4,4,1,0,0,17,0,0
25037,35,2,258339,14,15,2,9,0,4,0,0,0,55,0,1
25038,27,2,119793,9,13,2,2,0,4,0,0,0,40,0,0
25039,33,2,133503,11,9,2,11,0,4,0,0,1977,45,0,1
25040,18,2,162840,2,8,4,11,3,4,1,0,0,20,0,0
25041,41,1,67671,12,14,2,9,0,4,0,0,0,50,0,0
25042,38,2,188888,9,13,4,3,1,4,0,0,1340,40,0,0
25043,45,2,140644,11,9,2,6,0,4,0,0,0,40,0,0
25045,33,2,245659,15,10,5,7,4,4,1,0,0,38,22,0
25047,47,2,104068,11,9,0,9,4,0,1,0,0,40,0,0
25048,30,2,337908,7,12,2,0,5,2,1,0,0,20,0,0
25049,36,2,161141,7,12,2,9,0,4,0,0,0,40,0,0
25050,21,2,162228,11,9,4,11,3,4,0,0,0,30,0,0
25051,44,2,116391,9,13,4,9,1,4,0,0,0,40,0,0
25052,33,2,314310,11,9,3,11,1,4,0,0,0,20,0,0
25054,29,2,308136,15,10,2,2,0,4,0,0,0,40,0,0
25055,45,2,194698,15,10,2,2,0,4,0,0,0,40,0,1
25057,29,1,302422,8,11,4,10,1,4,0,0,1564,56,0,1
25058,27,2,289147,9,13,4,9,3,4,1,0,0,40,0,0
25059,21,2,229826,15,10,2,6,0,4,0,0,0,20,0,0
25061,49,3,246739,15,10,2,2,0,4,0,0,0,45,0,1
25062,35,2,188041,15,10,2,3,0,4,0,0,0,50,0,0
25063,47,2,187440,11,9,2,2,0,4,0,5178,0,40,0,1
25064,37,1,105266,15,10,2,13,0,4,0,0,0,40,0,0
25065,37,2,249208,8,11,2,9,0,4,0,0,0,48,0,1
25066,26,2,203492,11,9,0,2,1,4,0,0,0,40,0,0
25068,55,0,146477,15,10,2,2,0,4,0,0,0,45,0,0
25069,47,2,201699,7,12,2,11,0,4,0,5178,0,50,0,1
25070,59,2,205949,11,9,5,2,4,0,1,0,0,40,0,0
25071,70,2,90245,11,9,6,0,4,4,1,0,0,5,0,0
25072,53,0,177647,11,9,2,12,0,4,0,0,0,40,23,1
25073,39,2,126494,11,9,0,9,4,4,1,0,0,40,0,0
25074,38,2,257735,6,5,2,5,0,4,0,0,0,40,0,0
25075,33,2,1161363,15,10,5,12,4,4,1,0,0,50,13,0
25077,28,2,221452,11,9,4,0,1,4,0,0,0,40,0,0
25078,74,2,260669,0,6,0,7,1,4,1,0,0,1,0,0
25079,40,2,192344,9,13,2,0,0,4,0,0,0,40,0,1
25080,35,2,80479,8,11,0,11,1,4,0,0,0,40,0,0
25081,35,4,108808,11,9,0,2,1,4,0,0,0,50,0,0
25082,41,2,175674,15,10,2,11,0,4,0,0,0,40,0,1
25083,38,2,272950,15,10,4,11,1,4,0,0,0,50,0,0
25084,29,4,160786,0,6,2,2,0,4,0,0,0,35,0,1
25085,46,4,122206,11,9,2,3,0,4,0,0,0,50,0,0
25086,46,2,121168,11,9,0,2,1,4,1,0,0,40,0,0
25087,40,2,209547,9,13,2,9,0,4,0,0,0,60,0,1
25088,29,0,244473,9,13,2,3,0,4,0,7688,0,40,0,1
25089,39,2,176296,7,12,2,10,0,2,0,0,0,60,0,0
25090,31,2,91666,11,9,4,3,3,4,0,0,0,60,0,0
25091,50,1,191025,12,14,0,3,1,4,1,4650,0,70,0,0
25092,31,5,63704,9,13,4,9,1,4,1,0,0,40,0,0
25093,27,2,31659,15,10,2,2,0,4,0,0,0,45,0,0
25094,27,2,191230,15,10,4,5,1,2,0,0,0,25,0,0
25095,28,2,56340,9,13,4,9,1,4,1,0,0,20,0,0
25096,21,2,221157,11,9,4,7,3,2,1,0,0,30,0,0
25097,57,1,143910,9,13,0,3,1,4,0,0,0,40,0,0
25098,56,1,435836,12,14,0,9,1,4,1,0,0,40,0,0
25100,48,2,209182,13,1,5,7,4,4,1,0,0,40,22,0
25101,36,3,107218,15,10,0,11,4,1,0,0,0,55,0,0
25102,51,2,55500,2,8,2,13,0,4,0,0,0,40,0,0
25103,39,1,357962,7,12,4,13,1,4,0,0,0,48,0,0
25104,43,2,200355,11,9,2,13,0,4,0,0,0,70,0,1
25106,51,1,184542,11,9,2,6,0,4,0,0,0,40,0,0
25107,43,5,206927,11,9,2,9,0,4,0,0,0,40,0,0
25108,44,2,54310,12,14,2,9,0,4,0,7298,0,40,0,1
25109,35,2,208165,11,9,0,3,4,4,1,0,0,50,0,0
25110,40,2,146908,11,9,2,9,0,4,0,0,1902,40,0,1
25111,39,2,318416,0,6,5,7,3,2,1,0,0,12,0,0
25113,23,2,69911,13,1,4,7,3,4,1,0,0,15,0,0
25114,26,2,305304,1,7,2,6,0,4,0,0,0,40,0,0
25115,25,1,295289,11,9,4,9,3,2,1,0,0,40,0,0
25116,29,2,275110,15,10,5,5,1,2,0,0,0,42,0,0
25117,30,2,339773,11,9,4,6,1,4,0,0,0,45,0,0
25118,57,5,399246,9,13,2,0,0,1,0,0,1485,40,26,0
25119,37,3,51264,8,11,2,11,0,4,0,0,0,40,0,1
25120,39,2,49020,9,13,2,11,0,4,0,3103,0,48,0,1
25121,37,2,178100,12,14,4,3,1,4,1,0,0,40,0,1
25123,21,2,176178,15,10,4,11,3,4,1,0,0,16,0,0
25124,25,5,180884,15,10,2,0,5,2,1,0,0,40,0,0
25125,61,5,130466,11,9,6,0,4,0,1,0,0,40,0,0
25126,59,2,328525,11,9,2,0,0,4,0,2414,0,15,0,0
25127,28,2,142712,11,9,4,5,3,4,0,0,0,40,0,0
25128,24,2,176321,15,10,4,0,4,4,1,0,0,40,0,0
25129,47,2,145041,11,9,2,6,0,4,0,0,0,40,1,1
25130,29,2,95423,11,9,1,13,0,4,0,0,0,80,0,0
25131,49,4,215096,6,5,0,7,1,4,1,0,0,20,0,0
25132,41,1,177599,9,13,0,9,4,4,1,0,0,35,0,0
25133,33,2,123920,15,10,4,3,1,2,1,0,0,40,0,0
25135,40,2,46990,10,16,2,9,5,4,1,0,1977,20,0,1
25136,32,2,388672,15,10,0,5,1,4,0,0,0,16,0,0
25137,48,2,149210,9,13,0,11,1,2,0,0,0,40,0,1
25138,24,2,134787,15,10,4,11,3,4,1,0,0,40,0,0
25139,50,2,185407,8,11,2,12,0,4,0,0,0,38,0,1
25140,31,5,86143,11,9,4,10,2,1,0,0,0,40,0,0
25141,23,2,41721,8,11,2,2,0,4,0,0,0,55,0,1
25142,35,2,195744,11,9,2,7,0,4,0,0,0,40,0,0
25143,50,1,96062,11,9,2,10,0,4,0,0,0,40,0,0
25144,39,2,215150,6,5,0,5,1,4,0,0,0,50,0,0
25145,52,2,270728,5,4,2,7,0,4,0,0,0,48,1,0
25146,44,2,75012,11,9,2,4,0,4,0,0,0,80,0,0
25147,43,2,206139,9,13,2,9,0,4,0,0,0,50,0,1
25148,39,2,50700,11,9,2,9,0,4,0,0,0,40,0,0
25149,33,2,224258,5,4,4,4,1,4,0,0,0,40,4,1
25150,31,2,240441,12,14,4,3,1,4,0,0,1564,40,0,1
25151,40,4,406811,15,10,2,9,5,4,1,0,0,40,0,1
25152,28,1,34452,14,15,2,9,0,4,0,0,0,40,0,0
25153,19,2,361341,2,8,4,9,1,1,1,0,0,25,15,0
25154,35,2,78247,8,11,2,2,0,4,0,0,0,50,0,0
25155,44,2,106900,9,13,2,9,0,4,0,0,0,60,0,0
25156,40,4,165108,9,13,2,0,0,4,0,0,0,40,7,0
25157,20,2,406641,15,10,4,0,3,4,1,0,0,35,0,0
25158,55,2,171467,11,9,0,2,4,2,0,0,0,48,0,1
25159,30,2,341187,5,4,5,13,1,4,0,0,0,35,0,0
25160,38,2,119177,11,9,2,11,0,4,0,0,0,55,0,1
25161,75,2,104896,11,9,2,11,0,4,0,2653,0,20,0,0
25162,17,2,342752,1,7,4,7,3,4,0,0,0,15,0,0
25164,20,2,47541,15,10,4,11,3,4,0,0,0,30,0,0
25165,25,2,233461,7,12,4,12,1,4,0,0,0,30,0,0
25166,27,2,303954,9,13,2,11,0,4,0,0,0,45,0,0
25167,19,2,163015,15,10,4,11,3,4,1,0,0,20,0,0
25168,21,2,75763,15,10,2,11,5,0,1,0,0,40,0,0
25169,19,2,43003,15,10,4,7,3,4,0,0,0,20,0,0
25170,42,2,328239,15,10,4,7,1,4,0,0,0,40,0,0
25171,28,2,130856,0,6,2,2,0,4,0,0,0,36,0,0
25172,47,4,190072,15,10,2,2,0,4,0,0,0,40,10,1
25173,59,2,170148,15,10,0,7,4,4,1,0,0,32,0,0
25174,50,2,104501,11,9,2,2,0,4,0,0,0,40,0,1
25175,48,3,213140,11,9,2,3,0,4,0,0,0,80,0,0
25176,33,1,175509,11,9,2,10,0,4,0,0,0,40,0,0
25177,27,2,173611,7,12,4,11,1,4,1,0,0,40,0,0
25178,45,2,148995,10,16,4,9,1,4,0,99999,0,30,0,1
25179,24,2,64520,5,4,4,11,3,4,0,0,0,40,0,0
25180,31,2,139822,11,9,2,0,5,4,1,0,0,40,0,1
25181,24,2,258700,4,3,4,4,2,2,0,0,0,40,4,0
25182,29,2,34796,11,9,4,3,1,4,0,0,0,40,0,0
25183,24,2,124963,11,9,4,6,3,4,0,0,0,30,0,0
25184,24,2,65743,9,13,4,0,1,4,1,0,0,30,0,0
25185,28,2,161087,15,10,4,3,1,2,1,0,0,45,2,0
25187,36,0,203836,15,10,2,5,0,4,0,0,0,50,0,0
